name,description,context,country
Israel,717000.0,Politics · Trending,Pakistan
Vini,42900.0,UEFA Champions League · Trending,Pakistan
Peaceful,106000.0,Trending,Pakistan
Madrid,419000.0,UEFA Champions League · Trending,Pakistan
kalat,1972.0,Trending,Pakistan
Umrah,7837.0,Trending,Pakistan
Shami,34200.0,Cricket · Trending,Pakistan
Steve Smith,15300.0,Trending,Pakistan
Dubai,86600.0,Sports · Trending,Pakistan
Zimbabwe,11400.0,Trending,Palau
Arsenal,284000.0,Football · Trending,Palau
#SweetGuluva,15300.0,Trending,Palau
Russia,892000.0,Politics · Trending,Palau
Europe,640000.0,Politics · Trending,Palau
Koma,9891.0,Trending,Palau
Israel,718000.0,Politics · Trending,Palau
#PSVARS,19400.0,UEFA Champions League · Trending,Palestine
Arsenal,284000.0,Football · Trending,Palestine
Bosz,2132.0,Trending,Palestine
#ChampionsLeague,18700.0,Football · Trending,Palestine
Benitez,5631.0,UEFA Champions League · Trending,Palestine
Odegaard,22500.0,UEFA Champions League · Trending,Palestine
tweede kamer,1196.0,Trending,Palestine
raad van state,1040.0,Trending,Palestine
Timber,30300.0,Football · Trending,Palestine
Ledezma,1416.0,UEFA Champions League · Trending,Palestine
Trudeau,485000.0,Politics · Trending,Palestine
Baudet,1469.0,Trending,Palestine
Arteta,24400.0,UEFA Champions League · Trending,Palestine
rob jetten,1217.0,Trending,Palestine
Flamingo,4915.0,UEFA Champions League · Trending,Palestine
Oekraïne,25200.0,Trending,Palestine
Perisic,4954.0,UEFA Champions League · Trending,Palestine
Stewart,43300.0,Trending,Palestine
Trump,6520000.0,Politics · Trending,Palestine
Europese Commissie,1736.0,Trending,Palestine
Valencia,70100.0,Football · Trending,Palestine
Canada,1350000.0,Politics · Trending,Palestine
Thierry,6474.0,Trending,Palestine
Mauro,14600.0,Football · Trending,Palestine
Putin,902000.0,Politics · Trending,Palestine
Zelensky,872000.0,Politics · Trending,Palestine
Ukraine,2260000.0,Politics · Trending,Palestine
Rusland,12700.0,Trending,Palestine
Pumas,6961.0,Football · Trending,Panama
BlackRock,74800.0,Business & finance · Trending,Panama
Hutchinson,2676.0,Trending,Panama
Brahim,107000.0,UEFA Champions League · Trending,Panama
Valverde,64400.00000000001,UEFA Champions League · Trending,Panama
Canal de Panamá,10200.0,Trending,Panama
Camavinga,27300.0,UEFA Champions League · Trending,Panama
Coco,55800.0,Football · Trending,Panama
Mbappe,72900.0,UEFA Champions League · Trending,Panama
Julián Álvarez,102000.0,Football · Trending,Panama
Atleti,89100.0,UEFA Champions League · Trending,Panama
Congreso,109000.0,Politics · Trending,Panama
Cristóbal,6087.0,Trending,Panama
Carolina,134000.0,Sports · Trending,Panama
Rodrygo,87600.0,UEFA Champions League · Trending,Panama
Emilia Pérez,61100.0,Trending,Panama
Vini,42900.0,UEFA Champions League · Trending,Panama
Canadá,1350000.0,Politics · Trending,Panama
Hong Kong,45300.0,Business & finance · Trending,Panama
Chinos,8630.0,Trending,Panama
Trudeau,484000.0,Politics · Trending,Panama
#HalaMadrid,12800.0,UEFA Champions League · Trending,Panama
Arsenal,284000.0,Football · Trending,Panama
Chevron,43000.0,Politics · Trending,Panama
#Oscars,246000.0,Entertainment · Trending,Panama
Panameño,1129.0,Trending,Panama
El Canal,34900.0,Trending,Panama
Carnaval,362000.0,Holidays · Trending,Panama
Costa Rica,4155.0,Football · Trending,Panama
Ancelotti,22600.0,Sports · Trending,Panama
Yaya,16200.0,Trending,Panama
Anora,102000.0,Entertainment · Trending,Panama
Lamentablemente,10200.0,Trending,Panama
Ucrania,242000.0,Politics · Trending,Panama
Asamblea,30200.0,Trending,Panama
Democrats,1440000.0,Politics · Trending,Panama
Modric,10400.0,UEFA Champions League · Trending,Panama
#LaCasaDelLosFamosoCol,3099.0,Trending,Panama
Inglaterra,19600.0,Football · Trending,Panama
Fede,46300.0,UEFA Champions League · Trending,Panama
Mikey Madison,50700.0,Entertainment · Trending,Panama
Rusia,85900.0,Politics · Trending,Panama
Aleska,6673.0,Only on X · Trending,Panama
China,519000.0,Politics · Trending,Panama
Zelensky,871000.0,Politics · Trending,PapuaNewGuinea
Arequipa,1002.0,Trending,Paraguay
Luqueño,1113.0,Football · Trending,Paraguay
#Sudamericana,1546.0,Football · Trending,Paraguay
Perú,55700.0,Trending,Paraguay
Surinam,1031.0,Trending,Paraguay
Bolivia,11600.0,Trending,Paraguay
Melgar,1297.0,Football · Trending,Paraguay
Mercosur,5330.0,Trending,Paraguay
Julián,165000.0,UEFA Champions League · Trending,Paraguay
maría teresa barán,1120.0,Trending,Paraguay
Medicina,12300.0,Trending,Paraguay
XCRY CARNAVAL MERIDA,18300.0,Holidays · Trending,Paraguay
#ChampionsLeague,18700.0,Football · Trending,Paraguay
Arsenal,284000.0,Football · Trending,Paraguay
atención integral,1396.0,Trending,Paraguay
Racing,71300.0,Football · Trending,Paraguay
Colombia y Uruguay,1361.0,Trending,Paraguay
Conmebol,11100.0,Football · Trending,Paraguay
Limpio,7646.0,Trending,Paraguay
desarrollo social,2754.0,Trending,Paraguay
Salud Pública,7138.0,Trending,Paraguay
LUCA AL 9009,50500.0,Trending,Paraguay
Atlético,145000.0,UEFA Champions League · Trending,Paraguay
Chiqui,5546.0,Trending,Paraguay
Madrid,419000.0,UEFA Champions League · Trending,Paraguay
Cerro,13700.0,Football · Trending,Paraguay
Cuba,138000.0,Politics · Trending,Paraguay
Iquique,16600.0,Copa Libertadores · Trending,Peru
Cienciano,2227.0,Football · Trending,Peru
Barrios Altos,5361.0,Trending,Peru
Gorriti,10900.0,Trending,Peru
Bolado,1064.0,Trending,Peru
Julián,165000.0,UEFA Champions League · Trending,Peru
XCRY CARNAVAL MERIDA,18300.0,Holidays · Trending,Peru
#ONEWTHELIVE_PERU,1499.0,Trending,Peru
#ONEW_THE_LIVE_CONNECTION,7200.0,Only on X · Trending,Peru
#HOLA_ONEW,6878.0,Trending,Peru
#그리핀인데요,6370.0,Only on X · Trending,Peru
Atleti,89100.0,UEFA Champions League · Trending,Peru
Valverde,64300.0,UEFA Champions League · Trending,Peru
Santivañez,16800.0,Trending,Peru
Enrique,28500.0,Trending,Peru
Rodrygo,87600.0,UEFA Champions League · Trending,Peru
Dina Boluarte,10200.0,Trending,Peru
Camavinga,27300.0,UEFA Champions League · Trending,Peru
Quevedo,2287.0,Music · Trending,Peru
Mbappe,72900.0,UEFA Champions League · Trending,Peru
Golpe de Estado,17000.0,Trending,Peru
Aníbal Torres,1663.0,Trending,Peru
wonwoo,216000.0,Korean music · Trending,Peru
Fiscalía,67400.0,Trending,Peru
Simeone,27400.0,UEFA Champions League · Trending,Peru
Cuarto Poder,3079.0,Trending,Peru
Mesa Redonda,1282.0,Trending,Peru
Canadá,1350000.0,Politics · Trending,Peru
Matute,2019.0,Copa Libertadores · Trending,Peru
PERAYA X MILLIONSMAX OPENING,206000.0,Trending,Peru
Fede,46300.0,UEFA Champions League · Trending,Peru
Chile,140000.0,Politics · Trending,Peru
Porky,4373.0,Trending,Peru
Golpista,13500.0,Trending,Peru
Fase de Grupos,4409.0,Football · Trending,Peru
Arsenal,284000.0,Football · Trending,Peru
Colo Colo,9090.0,Football · Trending,Peru
Vinicius,59800.0,UEFA Champions League · Trending,Peru
Cangallo,1312.0,Trending,Peru
#SobrangLatina,9138.0,Pop · Trending,Philippines
#BINIxBelinda_BlinkTwice,9269.0,Pop · Trending,Philippines
HIDE AND SING JMIBARRA,25600.0,Only on X · Trending,Philippines
#ItsShowtimeJMIBARRA,24100.0,Only on X · Trending,Philippines
#ParisFashionWeek,590000.0,Trending,Philippines
JMFYANG FOR SAUDI,91300.0,Trending,Philippines
DAM SIYAM NA MILYON NA,15600.0,Pop · Trending,Philippines
Ash Wednesday,13400.0,Only on X · Trending,Philippines
KOLETTE IT COKE,32000.0,Trending,Philippines
Hoshi,60000.0,K-pop · Trending,Philippines
LINGORM AT PFW2025,2020000.0,Fashion · Trending,Philippines
Wonu,20900.0,K-pop · Trending,Philippines
DAMce WITH STELL,13900.0,Pop · Trending,Philippines
dam walong milyon na,1054.0,Trending,Philippines
kai luxeskin billboard,5500.0,Trending,Philippines
DYLAN HIDE AND SING,2311.0,Trending,Philippines
PERAYA X MILLIONSMAX OPENING,206000.0,Trending,Philippines
Luka,119000.0,NBA · Trending,Philippines
nate divine snap,2325.0,Trending,Philippines
D-2 UNTIL YELLOW BLOOMS,43900.0,K-pop · Trending,Philippines
Lent,40400.0,Trending,Philippines
Jake,166000.0,Trending,Philippines
YOU LightMYFIRE BGYO,2857.0,Trending,Philippines
Pledis,434000.0,Entertainment · Trending,Philippines
G22 PAPAPAPALABAN IS COMING,6298.0,Trending,Philippines
wolf in action,3795.0,Trending,Philippines
SERVE WELL,47100.0,K-pop · Trending,Philippines
Kyrie,108000.0,NBA · Trending,Philippines
JIM THOMPSON,449000.0,Trending,Philippines
LeBron,91800.0,NBA · Trending,Philippines
Hayes,13100.0,NBA · Trending,Philippines
Most Handsome Man Alive,14600.0,Trending,Philippines
COMELEC,4507.0,Trending,Philippines
FA-50,2378.0,Trending,Philippines
Canada,1350000.0,Politics · Trending,Philippines
6 STARRY YEARS WITH TXT,6239.0,K-pop · Trending,Philippines
damce with pablo,1236.0,Trending,Philippines
Steph,39900.0,NBA · Trending,Philippines
Vando,2362.0,NBA · Trending,Philippines
jungwoo,37400.0,K-pop · Trending,Philippines
Englishera,1063.0,Trending,Philippines
doyoung,38600.0,K-pop · Trending,Philippines
#Trzaskowski2025,53300.0,Trending,Poland
#normalnapolska,19400.0,Trending,Poland
#RMAATM,7684.0,UEFA Champions League · Trending,Poland
Joshua,51600.0,Trending,Poland
Rodrygo,87600.0,UEFA Champions League · Trending,Poland
#TrzaskowskiTeam,7186.0,Trending,Poland
Atleti,89200.0,UEFA Champions League · Trending,Poland
pucia,1237.0,Trending,Poland
Brahim,107000.0,UEFA Champions League · Trending,Poland
polnordu,5861.0,Trending,Poland
Le Pen,40100.0,Politics · Trending,Poland
Ukrainy,48000.0,Politics · Trending,Poland
Bolek,1278.0,Trending,Poland
Trumpa,43000.0,Trending,Poland
Mbappe,72900.0,UEFA Champions League · Trending,Poland
Dallas,68100.0,Sports · Trending,Poland
ziemkiewicz,2872.0,Trending,Poland
Mannheim,76200.0,Trending,Poland
Ethereum,81100.0,Business & finance · Trending,Poland
Camavinga,27300.0,UEFA Champions League · Trending,Poland
wąsik,2718.0,Trending,Poland
Trudeau,484000.0,Politics · Trending,Poland
Metropolitano,10200.0,UEFA Champions League · Trending,Poland
Londynie,2322.0,Trending,Poland
Galan,16500.0,UEFA Champions League · Trending,Poland
świadkiem,1623.0,Trending,Poland
Aston Villa,32600.0,Football · Trending,Poland
Zełenskiego,13000.0,Trending,Poland
wałęsa,26500.0,Trending,Poland
samochód,1243.0,Trending,Poland
Kongresie,1084.0,Trending,Poland
Arsenal,284000.0,Football · Trending,Poland
wiech,1219.0,Trending,Poland
Bernabeu,66300.0,UEFA Champions League · Trending,Poland
Przewodowie,3616.0,Trending,Poland
instytutu lotnictwa,6787.0,Trending,Poland
tarczyński,6149.0,Trending,Poland
Lille,26000.0,UEFA Champions League · Trending,Poland
Estoril,1763.0,Trending,Portugal
Gyokeres,1952.0,UEFA Champions League · Trending,Portugal
Alvarez,147000.0,UEFA Champions League · Trending,Portugal
#Oscars2025,87100.0,Trending,Portugal
Atlético,145000.0,UEFA Champions League · Trending,Portugal
Zaza,4575.0,Trending,Portugal
Rodrygo,87600.0,UEFA Champions League · Trending,Portugal
Vitinha,1167.0,Sports · Trending,Portugal
Real Madrid,212000.0,UEFA Champions League · Trending,Portugal
Carnaval,363000.0,Holidays · Trending,Portugal
Valverde,64400.00000000001,UEFA Champions League · Trending,Portugal
Milei,213000.0,Politics · Trending,Portugal
Anora,102000.0,Entertainment · Trending,Portugal
Trudeau,484000.0,Politics · Trending,Portugal
Fernanda,141000.0,Trending,Portugal
Arsenal,284000.0,Football · Trending,Portugal
#sstvidf,5202.0,Trending,Portugal
Florentino,10900.0,UEFA Champions League · Trending,Portugal
Rússia,892000.0,Politics · Trending,Portugal
Brito,5893.0,Trending,Portugal
Aston Villa,32600.0,Football · Trending,Portugal
Champions League,129000.0,Football · Trending,Portugal
#Globeleza,71000.0,Holidays · Trending,Portugal
Márcia,9804.0,Holidays · Trending,Portugal
El Salvador,41600.0,Business & finance · Trending,Portugal
Demi Moore,29700.0,Entertainment · Trending,Portugal
NATO,370000.0,Politics · Trending,Portugal
biel,6625.0,Trending,Portugal
Brasileiros,38300.0,Trending,Portugal
Ainda Estou Aqui,93600.0,Entertainment · Trending,Portugal
iPhone,111000.0,Technology · Trending,Portugal
Trump,3410000.0,Politics · Trending,Portugal
Indian Wells,5636.0,Sports · Trending,Portugal
Harder,99800.0,Trending,Portugal
Taiwan,52900.0,Politics · Trending,Portugal
Montenegro,18100.0,Trending,Portugal
Putin,903000.0,Politics · Trending,Portugal
Congress,719000.0,Politics · Trending,Portugal
#ارحل_ياتميم,1800.0,Trending,Qatar
#الداعشي_نجل_حمد,1654.0,Trending,Qatar
#لن_نقبل_بحكم_ال_ثاني,1714.0,Trending,Qatar
القمه العربيه,78500.0,Trending,Qatar
#دوري_ابطال_اسيا_للنخبه,23200.0,Saudi Professional League · Trending,Qatar
غير العاديه,17500.0,Trending,Qatar
القاهرة,36200.0,Trending,Qatar
فالفيردي,8660.0,UEFA Champions League · Trending,Qatar
حافظ علي,1715.0,Trending,Qatar
مصر العربيه الشقيقه,2075.0,Trending,Qatar
دياز,12300.0,UEFA Champions League · Trending,Qatar
الفاريز,7883.0,Trending,Qatar
ارسنال,796000.0,UEFA Champions League · Trending,Qatar
انشيلوتي,6316.0,UEFA Champions League · Trending,Qatar
صاحب السمو الشيخ,2402.0,Trending,Qatar
اتلتيكو,806000.0,UEFA Champions League · Trending,Qatar
البيان الختامي,3840.0,Trending,Qatar
الخطه المصريه,7356.0,Trending,Qatar
الشعب الفلسطيني,12800.0,Politics · Trending,Qatar
الشوط الثاني,3748.0,UEFA Champions League · Trending,Qatar
مصر العربية,20100.0,Trending,Qatar
Palestinian,159000.0,Politics · Trending,Qatar
ابو وطن,6105.0,Trending,Qatar
Egypt,82400.0,Politics · Trending,Qatar
عثمان الخميس,25900.0,Trending,Qatar
رييس مجلس الوزراء,2198.0,Trending,Qatar
Cairo,22700.0,Trending,Qatar
ذهاب دور,4397.0,UEFA Champions League · Trending,Qatar
Raila,10100.0,Politics · Trending,Qatar
شرق النيل,5745.0,Trending,Qatar
ريال مدريد,856000.0,UEFA Champions League · Trending,Qatar
علي المسلمين,15000.0,Trending,Qatar
باريس,822000.0,UEFA Champions League · Trending,Qatar
علي الناس,28200.0,Trending,Qatar
والهلال,4486.0,Trending,Qatar
اليوتيوب,4858.0,Trending,Qatar
دوري الابطال,6700.0,UEFA Champions League · Trending,Qatar
China,519000.0,Politics · Trending,Qatar
الدول العربيه,14400.0,Politics · Trending,Qatar
المملكه العربيه السعوديه,14200.0,Trending,Qatar
الشيخ الدكتور,2619.0,Trending,Qatar
Donald Trump,885000.0,Politics · Trending,Qatar
ابن القيم,3632.0,Trending,Qatar
الرييس الامريكي,2489.0,Trending,Qatar
Iftar,90100.0,Trending,Qatar
علي دينك,4025.0,Trending,Qatar
اسرائيل,67800.0,Politics · Trending,Qatar
الشوون الاسلاميه,1056.0,Trending,Qatar
المدينه المنوره,11500.0,Trending,Qatar
Calin Georgescu,7709.0,Trending,Romania
Telegram,635000.0,Business & finance · Trending,Romania
Bullish,124000.0,Business & finance · Trending,Romania
DeFi,157000.0,Business & finance · Trending,Romania
Jesus,273000.0,Politics · Trending,Romania
Poland,82100.0,Politics · Trending,Romania
PublicAI,53700.0,Business & finance · Trending,Romania
Rise,187000.0,Action games · Trending,Romania
Afghanistan,144000.0,Politics · Trending,Romania
Zelenskyy,309000.0,Politics · Trending,Romania
President Trump,1180000.0,Politics · Trending,Romania
Hamas,191000.0,Politics · Trending,Romania
Canada,1350000.0,Politics · Trending,Romania
Putin,903000.0,Politics · Trending,Romania
Grand,221000.0,Trending,Romania
#indiegames,1511.0,Video games · Trending,Romania
NFTs,91700.0,Trending,Romania
Load 4K,1289.0,Trending,Romania
NATO,370000.0,Politics · Trending,Romania
Apple,346000.0,Technology · Trending,Romania
Russians,71100.0,Politics · Trending,Romania
#Europe,9349.0,Politics · Trending,Romania
White House,256000.0,Politics · Trending,Romania
Kremlin,52800.0,Politics · Trending,Romania
China,519000.0,Politics · Trending,Romania
#gaming,9793.0,Gaming · Trending,Romania
#Blockchain,32200.000000000004,Business & finance · Trending,Romania
Bitcoin,709000.0,Business & finance · Trending,Romania
West,267000.0,Politics · Trending,Romania
#Crypto,141000.0,Business & finance · Trending,Romania
#Web3,37500.0,Trending,Romania
Оксимирона,2323.0,Trending,Russia
Дональд Трамп,2831.0,Trending,Russia
#TEZOSTUESDAY,5526.0,Trending,Russia
Bloomberg,67900.0,Trending,Russia
DeFi,157000.0,Business & finance · Trending,Russia
Америки,3302.0,Trending,Russia
Путина,8350.0,Politics · Trending,Russia
Честно,2015.0,Trending,Russia
#Russia,15600.0,Politics · Trending,Russia
Россией,3642.0,Trending,Russia
Европе,2631.0,Trending,Russia
European,272000.0,Politics · Trending,Russia
Зеленскому,2003.0,Trending,Russia
Ukraine,2260000.0,Politics · Trending,Russia
Канады,2510.0,Trending,Russia
Круто,1066.0,Trending,Russia
Gmgm,593000.0,Trending,Russia
например,1843.0,Trending,Russia
Moscow,66900.0,Politics · Trending,Russia
Trump,6610000.0,Politics · Trending,Russia
на украине,8327.0,Trending,Russia
Китая,1446.0,Trending,Russia
#pixelart,17000.0,Visual arts · Trending,Russia
NFTs,91600.0,Trending,Russia
в германии,1262.0,Trending,Russia
#Bitcoin,132000.0,Business & finance · Trending,Russia
илон маск,1174.0,Trending,Russia
Украиной,1335.0,Trending,Russia
Canada,1350000.0,Politics · Trending,Rwanda
Arsenal,284000.0,Football · Trending,Rwanda
Germany,185000.0,Politics · Trending,Rwanda
#CongolaisTelema,4742.0,Trending,Rwanda
#EthnicCleansing,3399.0,Trending,Rwanda
Banyamulenge,2501.0,Trending,Rwanda
#WorldObesityDay,4434.0,Trending,Rwanda
Real Madrid,212000.0,UEFA Champions League · Trending,Rwanda
bitakwira,3263.0,Trending,Rwanda
Kagame,11300.0,Politics · Trending,Rwanda
Wazalendo,3058.0,Trending,Rwanda
Hhhh,3645.0,Trending,Rwanda
Government,1020000.0,Trending,Rwanda
Africa,193000.0,Trending,Rwanda
Eastern DRC,2652.0,Trending,Rwanda
Russian,431000.0,Politics · Trending,Rwanda
Kivu,4486.0,Trending,Rwanda
Black,720000.0,Politics · Trending,Rwanda
European,272000.0,Politics · Trending,Rwanda
West,267000.0,Politics · Trending,Rwanda
Tanzania,11100.0,Trending,Rwanda
our social media,12300.0,Trending,Rwanda
WhatsApp Channel,9810.0,Trending,Rwanda
Amen,216000.0,Politics · Trending,Rwanda
